src_pt,src_cat,src_sc,count,status,ent_pt_2,ent_cat_2,ent_sc_2,notes,Unnamed: 9,Unnamed: 10,Unnamed: 11,combined
agegrade,5 years kindergarten,measuring supplies,0.0,,crafts  school supplies,measuring tools,,,School Supplies,Classroom Decorations,Bulletin Board Decorations & Sets | bundle,agegrade 5 years kindergarten measuring supplies
agegrade,5 years kindergarten,miscellaneous paper products,0.0,,crafts  school supplies,paper supplies,craft paper,,School Supplies,Classroom Decorations,Bulletin Board Decorations & Sets | Chalkboard,agegrade 5 years kindergarten miscellaneous paper products
agegrade,5 years kindergarten,movement kit,0.0,,crafts  school supplies,painting,painting kit,,School Supplies,Classroom Decorations,Bulletin Board Decorations & Sets | Chart,agegrade 5 years kindergarten movement kit
agegrade,5 years kindergarten,multi activity kit,0.0,,books,activity  workbooks,,,School Supplies,Classroom Decorations,Bulletin Board Decorations & Sets | Craft Kit,agegrade 5 years kindergarten multi activity kit
agegrade,5 years kindergarten,notebooks,0.0,,books,blank books,notebooks,,School Supplies,Classroom Decorations,Bulletin Board Decorations & Sets | Craft Storage,agegrade 5 years kindergarten notebooks
agegrade,5 years kindergarten,picnic table,0.0,,accessories,,,,School Supplies,Classroom Decorations,Bulletin Board Decorations & Sets | n/a,agegrade 5 years kindergarten picnic table
agegrade,5 years kindergarten,play pieces,0.0,,toys,board  party games,game pieces,,School Supplies,Classroom Decorations,Bulletin Board Decorations & Sets | Paper Roll,agegrade 5 years kindergarten play pieces
agegrade,5 years kindergarten,poster board,0.0,,toys,board  party games,board games,,School Supplies,Classroom Decorations,"Bulletin Board Decorations & Sets | Paper Roll,Patterned Paper",agegrade 5 years kindergarten poster board
agegrade,5 years kindergarten,posters,1.0,,accessories,,,,School Supplies,Classroom Decorations,Bulletin Board Decorations & Sets | Posters,agegrade 5 years kindergarten posters
agegrade,5 years kindergarten,preprinted diplomas,0.0,,accessories,,,,School Supplies,Classroom Decorations,Bulletin Board Decorations & Sets | Stickers,agegrade 5 years kindergarten preprinted diplomas
agegrade,5 years kindergarten,projector,0.0,,accessories,,,,School Supplies,Classroom Decorations,Bulletin Board Decorations & Sets | Streamers,agegrade 5 years kindergarten projector
agegrade,5 years kindergarten,puzzles,0.0,,toys,puzzles,,,School Supplies,Classroom Decorations,Bulletin Board Paper | Border,agegrade 5 years kindergarten puzzles
agegrade,5 years kindergarten,rideon toys,0.0,,toys,,,,School Supplies,Classroom Decorations,Bulletin Board Paper | Paper Roll,agegrade 5 years kindergarten rideon toys
agegrade,5 years kindergarten,robotics,0.0,,accessories,,,,School Supplies,Classroom Decorations,"Bulletin Board Paper | Paper Roll,Patterned Paper",agegrade 5 years kindergarten robotics
agegrade,5 years kindergarten,sand,0.0,,toys,sand  water play,sand  water tables,,School Supplies,Classroom Decorations,Celebrations | Banners,agegrade 5 years kindergarten sand
agegrade,5 years kindergarten,science kit,0.0,,toys,science  exploration toys,science kits,,School Supplies,Classroom Decorations,Celebrations | Bubbles,agegrade 5 years kindergarten science kit
agegrade,5 years kindergarten,sensory activities,0.0,,accessories,,,,School Supplies,Classroom Decorations,Celebrations | Chart,agegrade 5 years kindergarten sensory activities
agegrade,5 years kindergarten,shelf storage,0.0,,home,furniture,storage,,School Supplies,Classroom Decorations,Celebrations | Costumes,agegrade 5 years kindergarten shelf storage
agegrade,5 years kindergarten,sticky notes,0.0,,office supplies,misc office supplies,postit notes,,School Supplies,Classroom Decorations,Celebrations | Craft Kit,agegrade 5 years kindergarten sticky notes
agegrade,5 years kindergarten,storage bench,0.0,,home,furniture,storage,,School Supplies,Classroom Decorations,"Celebrations | Craft Project,Scratch Design Paper",agegrade 5 years kindergarten storage bench
agegrade,5 years kindergarten,storage,0.0,,home,furniture,storage,,School Supplies,Classroom Decorations,Celebrations | Curriculum Resources,agegrade 5 years kindergarten storage
agegrade,5 years kindergarten,toy set,1.0,,toys,building toys,building set accessories,,School Supplies,Classroom Decorations,Celebrations | Greeting Card,agegrade 5 years kindergarten toy set
agegrade,5 years kindergarten,whiteboard,0.0,,accessories,,,,School Supplies,Classroom Decorations,Celebrations | Hats,agegrade 5 years kindergarten whiteboard
agegrade,5 years kindergarten,writing paper,1.0,,toys,learning toys,reading  writing kits,,School Supplies,Classroom Decorations,Celebrations | n/a,agegrade 5 years kindergarten writing paper
agegrade,5 years kindergarten,,2.0,,accessories,,,,School Supplies,Classroom Decorations,Celebrations | Party Favors,agegrade 5 years kindergarten 
agegrade,6 years grade 1,2d pieces,0.0,,toys,board  party games,game pieces,,School Supplies,Classroom Decorations,Celebrations | Pencils,agegrade 6 years grade 1 2d pieces
agegrade,6 years grade 1,activity board,0.0,,books,activity  workbooks,,,School Supplies,Classroom Decorations,Celebrations | Posters,agegrade 6 years grade 1 activity board
agegrade,6 years grade 1,activity set2d piecespuzzles,0.0,,books,activity  workbooks,,,School Supplies,Classroom Decorations,Celebrations | Preprinted Diplomas,agegrade 6 years grade 1 activity set2d piecespuzzles
agegrade,6 years grade 1,alphabet pieces,0.0,,toys,board  party games,game pieces,,School Supplies,Classroom Decorations,Celebrations | Stickers,agegrade 6 years grade 1 alphabet pieces
agegrade,6 years grade 1,bar tabletables,4.0,,accessories,,,,School Supplies,Classroom Decorations,"Cool & Calm Collection | Bar Table,Tables",agegrade 6 years grade 1 bar tabletables
agegrade,6 years grade 1,board games,0.0,,toys,board  party games,board games,,School Supplies,Classroom Decorations,Cool & Calm Collection | Bean Bag Chair,agegrade 6 years grade 1 board games
agegrade,6 years grade 1,book set,0.0,,toys,building toys,building set accessories,,School Supplies,Classroom Decorations,Cool & Calm Collection | bundle,agegrade 6 years grade 1 book set
agegrade,6 years grade 1,books,7.0,,books,,,,School Supplies,Classroom Decorations,Cool & Calm Collection | Chair,agegrade 6 years grade 1 books
agegrade,6 years grade 1,card games,0.0,,toys,board  party games,card games,,School Supplies,Classroom Decorations,Cool & Calm Collection | Changing Table Pad,agegrade 6 years grade 1 card games
agegrade,6 years grade 1,chair,0.0,,accessories,,,,School Supplies,Classroom Decorations,Cool & Calm Collection | Chart,agegrade 6 years grade 1 chair
agegrade,6 years grade 1,chart,0.0,,accessories,,,,School Supplies,Classroom Decorations,Cool & Calm Collection | Climber,agegrade 6 years grade 1 chart
agegrade,6 years grade 1,counting piecesactivity set,0.0,,toys,learning toys,math  counting kits,,School Supplies,Classroom Decorations,Cool & Calm Collection | Folders,agegrade 6 years grade 1 counting piecesactivity set
agegrade,6 years grade 1,counting pieces,0.0,,toys,board  party games,game pieces,,School Supplies,Classroom Decorations,Cool & Calm Collection | Furniture Set,agegrade 6 years grade 1 counting pieces
agegrade,6 years grade 1,craft kit,0.0,,crafts  school supplies,painting,painting kit,,School Supplies,Classroom Decorations,Cool & Calm Collection | General Use Carpets,agegrade 6 years grade 1 craft kit
agegrade,6 years grade 1,curriculum resources,2.0,,accessories,,,,School Supplies,Classroom Decorations,Cool & Calm Collection | n/a,agegrade 6 years grade 1 curriculum resources
agegrade,6 years grade 1,divider panelpartition,0.0,,accessories,,,,School Supplies,Classroom Decorations,Cool & Calm Collection | Poufs,agegrade 6 years grade 1 divider panelpartition
agegrade,6 years grade 1,flash cards,0.0,,books,flash cards,,,School Supplies,Classroom Decorations,Cool & Calm Collection | Preschool Tables,agegrade 6 years grade 1 flash cards
agegrade,6 years grade 1,folders,3.0,,office supplies,misc office supplies,file folders,,School Supplies,Classroom Decorations,Cool & Calm Collection | Sofa,agegrade 6 years grade 1 folders
agegrade,6 years grade 1,garden set,0.0,,toys,building toys,building set accessories,,School Supplies,Classroom Decorations,Cool & Calm Collection | Sofas,agegrade 6 years grade 1 garden set
agegrade,6 years grade 1,greeting card,0.0,,office supplies,greeting cards,,,School Supplies,Classroom Decorations,Cool & Calm Collection | Soft Seating,agegrade 6 years grade 1 greeting card
agegrade,6 years grade 1,magnets,0.0,,accessories,,,,School Supplies,Classroom Decorations,Modern Farmhouse | Activity Tables,agegrade 6 years grade 1 magnets
agegrade,6 years grade 1,marble run,0.0,,accessories,,,,School Supplies,Classroom Decorations,Modern Farmhouse | Art & Drawing Paper,agegrade 6 years grade 1 marble run
agegrade,6 years grade 1,mats,1.0,,toys,board  party games,game mats,,School Supplies,Classroom Decorations,Modern Farmhouse | Basket,agegrade 6 years grade 1 mats
agegrade,6 years grade 1,notebooks,2.0,,books,blank books,notebooks,,School Supplies,Classroom Decorations,Modern Farmhouse | Border,agegrade 6 years grade 1 notebooks
agegrade,6 years grade 1,pencils,0.0,,crafts  school supplies,drawing and coloring,pencils,,School Supplies,Classroom Decorations,Modern Farmhouse | Chair,agegrade 6 years grade 1 pencils
agegrade,6 years grade 1,posters,1.0,,accessories,,,,School Supplies,Classroom Decorations,Modern Farmhouse | Chart,agegrade 6 years grade 1 posters
agegrade,6 years grade 1,poufs,0.0,,accessories,,,,School Supplies,Classroom Decorations,Modern Farmhouse | Climber,agegrade 6 years grade 1 poufs
agegrade,6 years grade 1,puzzles,2.0,,toys,puzzles,,,School Supplies,Classroom Decorations,"Modern Farmhouse | Divider Panel,Partition",agegrade 6 years grade 1 puzzles
agegrade,6 years grade 1,real life play toys,0.0,,sports  recreation,swim gear,life jackets,,School Supplies,Classroom Decorations,Modern Farmhouse | Floor Pillows,agegrade 6 years grade 1 real life play toys
agegrade,6 years grade 1,science kit,0.0,,toys,science  exploration toys,science kits,,School Supplies,Classroom Decorations,Modern Farmhouse | General Use Carpets,agegrade 6 years grade 1 science kit
agegrade,6 years grade 1,sensory activities,0.0,,accessories,,,,School Supplies,Classroom Decorations,Modern Farmhouse | n/a,agegrade 6 years grade 1 sensory activities
agegrade,6 years grade 1,signage,0.0,,accessories,,,,School Supplies,Classroom Decorations,"Modern Farmhouse | Pasting Pieces,Craft Project",agegrade 6 years grade 1 signage
agegrade,6 years grade 1,sofastoolpillowsbean bag chairsoft seating,0.0,,baby gear,seating,,,School Supplies,Classroom Decorations,Modern Farmhouse | Posters,agegrade 6 years grade 1 sofastoolpillowsbean bag chairsoft seating
agegrade,6 years grade 1,specimen,0.0,,accessories,,,,School Supplies,Classroom Decorations,Modern Farmhouse | Poufs,agegrade 6 years grade 1 specimen
agegrade,6 years grade 1,storage,0.0,,home,furniture,storage,,School Supplies,Classroom Decorations,Modern Farmhouse | Shelf Storage,agegrade 6 years grade 1 storage
agegrade,6 years grade 1,tools,1.0,,crafts  school supplies,measuring tools,,,School Supplies,Classroom Decorations,Modern Farmhouse | Sofa,agegrade 6 years grade 1 tools
agegrade,6 years grade 1,toy set,0.0,,toys,building toys,building set accessories,,School Supplies,Classroom Decorations,Modern Farmhouse | Soft Seating,agegrade 6 years grade 1 toy set
agegrade,6 years grade 1,whiteboard,0.0,,accessories,,,,School Supplies,Classroom Decorations,Modern Farmhouse | Stickers,agegrade 6 years grade 1 whiteboard
agegrade,6 years grade 1,bundle,0.0,,accessories,,,,School Supplies,Classroom Decorations,Modern Farmhouse | Storage,agegrade 6 years grade 1 bundle
agegrade,6 years grade 1,,2.0,,accessories,,,,School Supplies,Classroom Decorations,"Modern Farmhouse | Storage,Shelf Storage",agegrade 6 years grade 1 
agegrade,7 years grade 2,3d piecescounting piecesconnecting pieces,0.0,,toys,board  party games,game pieces,,School Supplies,Classroom Decorations,Posters & Banners | Banner,agegrade 7 years grade 2 3d piecescounting piecesconnecting pieces
agegrade,7 years grade 2,activity table,0.0,,books,activity  workbooks,,,School Supplies,Classroom Decorations,Posters & Banners | Banners,agegrade 7 years grade 2 activity table
agegrade,7 years grade 2,alphabet pieces,0.0,,toys,board  party games,game pieces,,School Supplies,Classroom Decorations,Posters & Banners | Border,agegrade 7 years grade 2 alphabet pieces
agegrade,7 years grade 2,balls,0.0,,toys,fidget toys,stress balls,,School Supplies,Classroom Decorations,Posters & Banners | Canvas,agegrade 7 years grade 2 balls
agegrade,7 years grade 2,board games,0.0,,toys,board  party games,board games,,School Supplies,Classroom Decorations,Posters & Banners | Chalkboard,agegrade 7 years grade 2 board games
agegrade,7 years grade 2,book set,0.0,,toys,building toys,building set accessories,,School Supplies,Classroom Decorations,Posters & Banners | Chart,agegrade 7 years grade 2 book set
agegrade,7 years grade 2,books,6.0,,books,,,,School Supplies,Classroom Decorations,Posters & Banners | Craft Kit,agegrade 7 years grade 2 books
agegrade,7 years grade 2,chart,0.0,,accessories,,,,School Supplies,Classroom Decorations,Posters & Banners | Crayons,agegrade 7 years grade 2 chart
agegrade,7 years grade 2,craft kit,0.0,,crafts  school supplies,painting,painting kit,,School Supplies,Classroom Decorations,Posters & Banners | Curriculum Resources,agegrade 7 years grade 2 craft kit
agegrade,7 years grade 2,curriculum resources,0.0,,accessories,,,,School Supplies,Classroom Decorations,Posters & Banners | Decorative Stickers,agegrade 7 years grade 2 curriculum resources
agegrade,7 years grade 2,educational carpets,0.0,,accessories,,,,School Supplies,Classroom Decorations,Posters & Banners | n/a,agegrade 7 years grade 2 educational carpets
agegrade,7 years grade 2,flash cards,0.0,,books,flash cards,,,School Supplies,Classroom Decorations,Posters & Banners | Poster Board,agegrade 7 years grade 2 flash cards
agegrade,7 years grade 2,folder games,0.0,,video games,video games,console games,,School Supplies,Classroom Decorations,Posters & Banners | Posters,agegrade 7 years grade 2 folder games
agegrade,7 years grade 2,folders,0.0,,office supplies,misc office supplies,file folders,,School Supplies,Classroom Decorations,Posters & Banners | Puzzles,agegrade 7 years grade 2 folders
agegrade,7 years grade 2,magnets,0.0,,accessories,,,,School Supplies,Classroom Decorations,Posters & Banners | Signage,agegrade 7 years grade 2 magnets
agegrade,7 years grade 2,mirror,0.0,,toys,baby  toddler toys,mirror toys,,School Supplies,Classroom Decorations,Posters & Banners | Stickers,agegrade 7 years grade 2 mirror
agegrade,7 years grade 2,notebooks,0.0,,books,blank books,notebooks,,School Supplies,Classroom Decorations,Posters & Banners | Toy Set,agegrade 7 years grade 2 notebooks
agegrade,7 years grade 2,pencils,0.0,,crafts  school supplies,drawing and coloring,pencils,,School Supplies,Classroom Tools,Awards & Incentives | Decorative Stickers,agegrade 7 years grade 2 pencils
agegrade,7 years grade 2,poster board,0.0,,toys,board  party games,board games,,School Supplies,Classroom Tools,Awards & Incentives | Drinking & Serving,agegrade 7 years grade 2 poster board
agegrade,7 years grade 2,posters,0.0,,accessories,,,,School Supplies,Classroom Tools,Awards & Incentives | n/a,agegrade 7 years grade 2 posters
agegrade,7 years grade 2,puzzles,0.0,,toys,puzzles,,,School Supplies,Classroom Tools,Awards & Incentives | Party Favors,agegrade 7 years grade 2 puzzles
agegrade,7 years grade 2,robotics,0.0,,accessories,,,,School Supplies,Classroom Tools,Awards & Incentives | Pencils,agegrade 7 years grade 2 robotics
agegrade,7 years grade 2,science kit,1.0,,toys,science  exploration toys,science kits,,School Supplies,Classroom Tools,Awards & Incentives | Stickers,agegrade 7 years grade 2 science kit
agegrade,7 years grade 2,signage,0.0,,accessories,,,,School Supplies,Classroom Tools,Awards & Incentives | Toy Set,agegrade 7 years grade 2 signage
agegrade,7 years grade 2,specimen,0.0,,accessories,,,,School Supplies,Classroom Tools,Bags & Pouches | Back Pack,agegrade 7 years grade 2 specimen
agegrade,7 years grade 2,sticky notes,0.0,,office supplies,misc office supplies,postit notes,,School Supplies,Classroom Tools,Bags & Pouches | Books,agegrade 7 years grade 2 sticky notes
agegrade,7 years grade 2,tools,1.0,,crafts  school supplies,measuring tools,,,School Supplies,Classroom Tools,Bags & Pouches | Chart,agegrade 7 years grade 2 tools
agegrade,7 years grade 2,whiteboard,0.0,,accessories,,,,School Supplies,Classroom Tools,Bags & Pouches | Craft Kit,agegrade 7 years grade 2 whiteboard
agegrade,7 years grade 2,,1.0,,accessories,,,,School Supplies,Classroom Tools,Bags & Pouches | Craft Project,agegrade 7 years grade 2 
agegrade,8 years grade 3,alphabet pieces,0.0,,toys,board  party games,game pieces,,School Supplies,Classroom Tools,Bags & Pouches | Folders,agegrade 8 years grade 3 alphabet pieces
agegrade,8 years grade 3,board games,0.0,,toys,board  party games,board games,,School Supplies,Classroom Tools,Bags & Pouches | n/a,agegrade 8 years grade 3 board games
agegrade,8 years grade 3,books,13.0,,books,,,,School Supplies,Classroom Tools,"Calendars, Planners & Schedules | Books",agegrade 8 years grade 3 books
agegrade,8 years grade 3,card games,0.0,,toys,board  party games,card games,,School Supplies,Classroom Tools,"Calendars, Planners & Schedules | Chart",agegrade 8 years grade 3 card games
agegrade,8 years grade 3,chair,0.0,,accessories,,,,School Supplies,Classroom Tools,"Calendars, Planners & Schedules | Planners",agegrade 8 years grade 3 chair
agegrade,8 years grade 3,chart,0.0,,accessories,,,,School Supplies,Classroom Tools,Chair Pockets & Foot Covers | Chair Glides,agegrade 8 years grade 3 chart
agegrade,8 years grade 3,craft project,0.0,,crafts  school supplies,misc craft materials,craft sticks,,School Supplies,Classroom Tools,Chair Pockets & Foot Covers | Chart,agegrade 8 years grade 3 craft project
agegrade,8 years grade 3,curriculum resources,0.0,,accessories,,,,School Supplies,Classroom Tools,Chair Pockets & Foot Covers | Cover,agegrade 8 years grade 3 curriculum resources
agegrade,8 years grade 3,disposable plates,0.0,,home,kitchen,kid plates,,School Supplies,Classroom Tools,Desktop Helpers & Nameplates | Back Pack,agegrade 8 years grade 3 disposable plates
agegrade,8 years grade 3,folders,0.0,,office supplies,misc office supplies,file folders,,School Supplies,Classroom Tools,Desktop Helpers & Nameplates | Chart,agegrade 8 years grade 3 folders
agegrade,8 years grade 3,miscellaneous paper products,0.0,,crafts  school supplies,paper supplies,craft paper,,School Supplies,Classroom Tools,Desktop Helpers & Nameplates | Magnets,agegrade 8 years grade 3 miscellaneous paper products
agegrade,8 years grade 3,notebooks,0.0,,books,blank books,notebooks,,School Supplies,Classroom Tools,Desktop Helpers & Nameplates | n/a,agegrade 8 years grade 3 notebooks
agegrade,8 years grade 3,ottoman,0.0,,accessories,,,,School Supplies,Classroom Tools,Desktop Helpers & Nameplates | Plates,agegrade 8 years grade 3 ottoman
agegrade,8 years grade 3,party favors,0.0,,home,party goods and supplies,party favors,,School Supplies,Classroom Tools,Folders & Envelopes | Folders,agegrade 8 years grade 3 party favors
agegrade,8 years grade 3,pegboard,0.0,,accessories,,,,School Supplies,Classroom Tools,Folders & Envelopes | Hook-and-Loop Adhesive Fasteners,agegrade 8 years grade 3 pegboard
agegrade,8 years grade 3,posters,0.0,,accessories,,,,School Supplies,Classroom Tools,Folders & Envelopes | n/a,agegrade 8 years grade 3 posters
agegrade,8 years grade 3,puzzles,0.0,,toys,puzzles,,,School Supplies,Classroom Tools,Folders & Envelopes | Ring Binders,agegrade 8 years grade 3 puzzles
agegrade,8 years grade 3,science kit,7.0,,toys,science  exploration toys,science kits,,School Supplies,Classroom Tools,Journals & Notebooks | Books,agegrade 8 years grade 3 science kit
agegrade,8 years grade 3,sensory activities,0.0,,accessories,,,,School Supplies,Classroom Tools,Journals & Notebooks | n/a,agegrade 8 years grade 3 sensory activities
agegrade,8 years grade 3,storage,0.0,,home,furniture,storage,,School Supplies,Classroom Tools,Journals & Notebooks | Notebook,agegrade 8 years grade 3 storage
agegrade,8 years grade 3,tissue paper,1.0,,crafts  school supplies,paper supplies,craft paper,,School Supplies,Classroom Tools,Journals & Notebooks | Notebooks,agegrade 8 years grade 3 tissue paper
agegrade,8 years grade 3,tools,0.0,,crafts  school supplies,measuring tools,,,School Supplies,Classroom Tools,Journals & Notebooks | Writing Paper,agegrade 8 years grade 3 tools
agegrade,8 years grade 3,whiteboard,0.0,,accessories,,,,School Supplies,Classroom Tools,Pocket Charts & Accessories | Chart,agegrade 8 years grade 3 whiteboard
agegrade,8 years grade 3,,1.0,,accessories,,,,School Supplies,Classroom Tools,Pocket Charts & Accessories | Easel,agegrade 8 years grade 3 
agegrade,9 years grade 4,activity table,0.0,,books,activity  workbooks,,,School Supplies,Classroom Tools,Pocket Charts & Accessories | Flip Chart Stand,agegrade 9 years grade 4 activity table
agegrade,9 years grade 4,board games,1.0,,toys,board  party games,board games,,School Supplies,Classroom Tools,Pocket Charts & Accessories | n/a,agegrade 9 years grade 4 board games
agegrade,9 years grade 4,books,10.0,,books,,,,School Supplies,Classroom Tools,Pocket Charts & Accessories | Pocket Charts,agegrade 9 years grade 4 books
agegrade,9 years grade 4,chart,0.0,,accessories,,,,School Supplies,Classroom Tools,Pocket Charts & Accessories | Posters,agegrade 9 years grade 4 chart
agegrade,9 years grade 4,colored pencils,0.0,,crafts  school supplies,drawing and coloring,colored pencils,,School Supplies,Classroom Tools,Pocket Charts & Accessories | Whiteboard,agegrade 9 years grade 4 colored pencils
agegrade,9 years grade 4,craft kit,0.0,,crafts  school supplies,painting,painting kit,,School Supplies,Classroom Tools,Privacy Shields & Barriers | Craft Project,agegrade 9 years grade 4 craft kit
agegrade,9 years grade 4,curriculum resources,0.0,,accessories,,,,School Supplies,Classroom Tools,Privacy Shields & Barriers | Divider Panel,agegrade 9 years grade 4 curriculum resources
agegrade,9 years grade 4,folders,0.0,,office supplies,misc office supplies,file folders,,School Supplies,Classroom Tools,"Privacy Shields & Barriers | Divider Panel,Partition",agegrade 9 years grade 4 folders
agegrade,9 years grade 4,lap desks,1.0,,home,furniture,tables and desks,,School Supplies,Classroom Tools,Privacy Shields & Barriers | n/a,agegrade 9 years grade 4 lap desks
agegrade,9 years grade 4,notebooks,0.0,,books,blank books,notebooks,,School Supplies,Classroom Tools,Privacy Shields & Barriers | Partition,agegrade 9 years grade 4 notebooks
agegrade,9 years grade 4,posters,0.0,,accessories,,,,School Supplies,"Crayons, Markers, Glue, Dough",Chalk & Chalk Pastels | bundle,agegrade 9 years grade 4 posters
agegrade,9 years grade 4,puzzles,0.0,,toys,puzzles,,,School Supplies,"Crayons, Markers, Glue, Dough",Chalk & Chalk Pastels | Chalk,agegrade 9 years grade 4 puzzles
agegrade,9 years grade 4,science kit,0.0,,toys,science  exploration toys,science kits,,School Supplies,"Crayons, Markers, Glue, Dough",Chalk & Chalk Pastels | Chalk,agegrade 9 years grade 4 science kit
agegrade,9 years grade 4,bundle,0.0,,accessories,,,,School Supplies,"Crayons, Markers, Glue, Dough",Chalk & Chalk Pastels | Chalkboard,agegrade 9 years grade 4 bundle
agegrade,9 years grade 4,,0.0,,accessories,,,,School Supplies,"Crayons, Markers, Glue, Dough",Chalk & Chalk Pastels | Chalkboard,agegrade 9 years grade 4 
agegrade,infant 618 months,3d piecescounting piecesactivity set,0.0,,toys,puzzles,3d puzzles,,School Supplies,"Crayons, Markers, Glue, Dough",Chalk & Chalk Pastels | n/a,agegrade infant 618 months 3d piecescounting piecesactivity set
agegrade,infant 618 months,3d piecesfloor unit blocksbuilding blocks,0.0,,toys,baby  toddler toys,baby blocks,,School Supplies,"Crayons, Markers, Glue, Dough",Chalk & Chalk Pastels | n/a,agegrade infant 618 months 3d piecesfloor unit blocksbuilding blocks
agegrade,infant 618 months,3d pieces,0.0,,toys,board  party games,game pieces,,School Supplies,"Crayons, Markers, Glue, Dough",Chalk & Chalk Pastels | Oil Pastels,agegrade infant 618 months 3d pieces
agegrade,infant 618 months,action figures,0.0,,toys,miniatures  action figures,action figures,,School Supplies,"Crayons, Markers, Glue, Dough",Crayons | Crayons,agegrade infant 618 months action figures
agegrade,infant 618 months,activity board,0.0,,books,activity  workbooks,,,School Supplies,"Crayons, Markers, Glue, Dough",Crayons | Markers,agegrade infant 618 months activity board
agegrade,infant 618 months,activity center,0.0,,books,activity  workbooks,,,School Supplies,"Crayons, Markers, Glue, Dough",Crayons | Paint Kit,agegrade infant 618 months activity center
agegrade,infant 618 months,activity tables,0.0,,books,activity  workbooks,,,School Supplies,"Crayons, Markers, Glue, Dough",Dough & Foam Dough | Activity Mat,agegrade infant 618 months activity tables
agegrade,infant 618 months,appliances,0.0,,home,appliances,,,School Supplies,"Crayons, Markers, Glue, Dough",Dough & Foam Dough | Clay,agegrade infant 618 months appliances
agegrade,infant 618 months,baby toys,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,"Crayons, Markers, Glue, Dough",Dough & Foam Dough | Dough,agegrade infant 618 months baby toys
agegrade,infant 618 months,back pack,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,"Crayons, Markers, Glue, Dough",Dough & Foam Dough | n/a,agegrade infant 618 months back pack
agegrade,infant 618 months,balance beam,0.0,,sports  recreation,biking,balance bikes,,School Supplies,"Crayons, Markers, Glue, Dough",Dough & Foam Dough | Stamper,agegrade infant 618 months balance beam
agegrade,infant 618 months,balls,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,"Crayons, Markers, Glue, Dough",Dough & Foam Dough | Tools,agegrade infant 618 months balls
agegrade,infant 618 months,bar tabletables,1.0,,baby gear,car seats,infant car seat bases,,School Supplies,"Crayons, Markers, Glue, Dough",Glue & Adhesives | bundle,agegrade infant 618 months bar tabletables
agegrade,infant 618 months,bench,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,"Crayons, Markers, Glue, Dough",Glue & Adhesives | Craft Glues,agegrade infant 618 months bench
agegrade,infant 618 months,blanketssheets,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,"Crayons, Markers, Glue, Dough",Glue & Adhesives | Fasteners,agegrade infant 618 months blanketssheets
agegrade,infant 618 months,book display,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,"Crayons, Markers, Glue, Dough",Glue & Adhesives | Glue Gun,agegrade infant 618 months book display
agegrade,infant 618 months,bookcase,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,"Crayons, Markers, Glue, Dough",Glue & Adhesives | Hook-and-Loop Adhesive Fasteners,agegrade infant 618 months bookcase
agegrade,infant 618 months,books,3.0,,books,,,,School Supplies,"Crayons, Markers, Glue, Dough",Glue & Adhesives | n/a,agegrade infant 618 months books
agegrade,infant 618 months,buggy,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,"Crayons, Markers, Glue, Dough",Glue & Adhesives | Stationery Glue,agegrade infant 618 months buggy
agegrade,infant 618 months,building blocksplush toys,0.0,,toys,building toys,,,School Supplies,"Crayons, Markers, Glue, Dough","Markers, Dabber Markers | Crayons",agegrade infant 618 months building blocksplush toys
agegrade,infant 618 months,building blockstable top blocks,0.0,,toys,building toys,building sets  blocks,,School Supplies,"Crayons, Markers, Glue, Dough","Markers, Dabber Markers | Dry-Erase Board",agegrade infant 618 months building blockstable top blocks
agegrade,infant 618 months,building blocks,0.0,,toys,building toys,building sets  blocks,,School Supplies,"Crayons, Markers, Glue, Dough","Markers, Dabber Markers | Erasers,Corrector",agegrade infant 618 months building blocks
agegrade,infant 618 months,business toyscurrency,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,"Crayons, Markers, Glue, Dough","Markers, Dabber Markers | Markers",agegrade infant 618 months business toyscurrency
agegrade,infant 618 months,cabinet,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,"Crayons, Markers, Glue, Dough","Markers, Dabber Markers | Mirrors",agegrade infant 618 months cabinet
agegrade,infant 618 months,cars,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,"Crayons, Markers, Glue, Dough","Markers, Dabber Markers | Mirrors",agegrade infant 618 months cars
agegrade,infant 618 months,chair,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,"Crayons, Markers, Glue, Dough","Markers, Dabber Markers | Paint Kit",agegrade infant 618 months chair
agegrade,infant 618 months,climberplay space,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,"Crayons, Markers, Glue, Dough","Markers, Dabber Markers | Rack",agegrade infant 618 months climberplay space
agegrade,infant 618 months,climber,0.0,,baby gear,car seats,infant car seat bases,,School Supplies,"Crayons, Markers, Glue, Dough","Markers, Dabber Markers | Rack,Cup",agegrade infant 618 months climber
